,x,y,Timestamp,VehicleSpeed,YawRate,relative_distance_x,relative_distance_y,absolute_distance_x,absolute_distance_y,object_number
258,30.349879094244777,0.18699498308026108,58.19583355,4.23828125,0.0,39.4609375,13.1171875,69.81081659424478,13.304182483080261,1
259,30.739046480854935,0.1898842249127899,58.28757351,4.2421875,0.0,39.09375,13.1328125,69.83279648085494,13.32269672491279,1
260,31.138355881323616,0.19284876270205695,58.38161769,4.24609375,0.0,38.6953125,13.15625,69.83366838132362,13.349098762702058,1
261,31.5440270639698,0.1958605313946039,58.47698471,4.25390625,0.0,38.1875,13.1796875,69.73152706396979,13.375548031394604,1
262,31.95585262857159,0.19891799121752637,58.57379853,4.25390625,0.0,37.953125,13.1796875,69.90897762857159,13.378605491217526,1
263,32.356146523940126,0.20188983805669442,58.6678151,4.2578125,0.002746582,37.34375,13.203125,69.69989652394013,13.405014838056694,1
264,32.75265570483036,0.20493598067692864,58.76085758,4.26171875,0.002746582,37.0546875,13.1953125,69.80734320483036,13.400248480676929,1
265,33.17010317663864,0.20824966435779146,58.85881351,4.26171875,0.004150391,36.46875,13.21875,69.63885317663863,13.426999664357792,1
266,33.58334693219705,0.21169799670594763,58.95578334,4.26171875,0.002746582,36.2421875,13.234375,69.82553443219706,13.446072996705947,1
267,34.00675395509295,0.21534391339072279,59.05522941,4.2578125,0.004150391,35.6796875,13.25,69.68644145509295,13.465343913390722,1
268,34.43197459559145,0.21918096620593316,59.15519352,4.25390625,0.006958008,35.359375,13.25,69.79134959559144,13.469180966205933,1
269,34.85784757752479,0.22332014797649993,59.25531164,4.25390625,0.004150391,34.8515625,13.2578125,69.70941007752478,13.4811326479765,1
270,35.27979162051954,0.22759649067381457,59.35459769,4.25,0.004150391,34.6015625,13.28125,69.88135412051955,13.508846490673815,1
271,35.710374017465625,0.23213783347355268,59.45591683,4.25,0.002746582,34.0625,13.328125,69.77287401746563,13.560262833473553,1
272,36.13119903188465,0.23669338649731003,59.55503138,4.24609375,0.002746582,33.78125,13.3515625,69.91244903188465,13.58825588649731,1
273,36.556898041152806,0.24141760229613662,59.65547899,4.23828125,0.0,33.25,13.421875,69.8068980411528,13.663292602296137,1
274,36.97021975205654,0.24600446041452018,59.75327647,4.2265625,0.002746582,32.8984375,13.421875,69.86865725205655,13.66787946041452,1
275,37.401414342059304,0.2509055009651223,59.85549216,4.21875,0.002746582,0.0,0.0,37.401414342059304,0.2509055009651223,1
276,37.82505584424626,0.2558396421306898,59.95601077,4.21484375,0.0,0.0,0.0,37.82505584424626,0.2558396421306898,1
277,38.26392274601698,0.26095111311512703,60.06023855,4.2109375,0.0,22.65625,9.5,60.92017274601698,9.760951113115127,1
278,38.702010677182855,0.26605351144991046,60.16428133,4.2109375,0.0,22.3359375,9.4921875,61.037948177182855,9.758241011449911,1
279,39.143505152069984,0.27119558570766317,60.26913314,4.2109375,0.0,21.953125,9.5,61.096630152069984,9.771195585707662,1
280,39.58124677734859,0.276293950627105,60.37328691,4.203125,0.0,21.375,9.453125,60.95624677734859,9.729418950627105,1
281,40.01431677791154,0.2813379052593096,60.47632914,4.203125,-0.001342773,21.1328125,9.4609375,61.14712927791154,9.74227540525931,1
282,40.44183493124898,0.28625803734185334,60.57786151,4.2109375,0.0,20.546875,9.4375,60.98870993124898,9.723758037341854,1
283,40.88032510764935,0.291304441963378,60.68190314,4.21484375,0.0,20.71875,9.609375,61.59907510764935,9.900679441963378,1
284,41.3307012673699,0.29648763751976637,60.78866604,4.21875,-0.004150391,20.140625,9.5859375,61.4713262673699,9.882425137519766,1
285,41.769072628724054,0.3013384042375156,60.89258265,4.21875,0.0,19.640625,9.4921875,61.409697628724054,9.793525904237516,1
286,42.220204817532554,0.3063303749721406,60.99932656,4.2265625,0.0,19.234375,9.484375,61.454579817532554,9.790705374972141,1
287,42.65713249918281,0.3111651667561325,61.10280513,4.22265625,0.0,18.6484375,9.4296875,61.30556999918281,9.740852666756133,1
288,43.086500671086974,0.3159163093296341,61.20458752,4.21875,0.0,18.4296875,9.4375,61.516188171086974,9.753416309329634,1
289,43.512375594347766,0.3206287976119344,61.30554183,4.21875,0.002746582,17.9375,9.4296875,61.449875594347766,9.750316297611935,1
290,43.93985783428611,0.3254776183936567,61.40669016,4.2265625,0.0,17.8125,9.5,61.75235783428611,9.825477618393657,1
291,44.372768458939966,0.3303880119429951,61.50902834,4.23046875,0.002746582,17.4296875,9.5546875,61.802455958939966,9.885075511942995,1
292,44.81914595436206,0.3355766411566476,61.61455037,4.23046875,0.0,17.0390625,9.5,61.85820845436206,9.835576641156647,1
293,45.256027419645626,0.3406548898518023,61.7176372,4.23828125,0.0,16.6171875,9.5,61.873214919645626,9.840654889851802,1
294,45.6726347338808,0.3454974746671903,61.81584961,4.2421875,0.0,16.3359375,9.5078125,62.0085722338808,9.85330997466719,1
295,46.098521394181546,0.3504479212958937,61.9161572,4.24609375,0.002746582,15.90625,9.515625,62.004771394181546,9.866072921295894,1
296,46.51687824630148,0.3554261170153549,62.01469164,4.24609375,0.0,15.734375,9.59375,62.25125324630148,9.949176117015355,1
297,46.92934803121407,0.3603342601645683,62.11192897,4.2421875,0.0,15.296875,9.6328125,62.22622303121407,9.993146760164569,1
298,47.341418993892674,0.36523765756830634,62.20907228,4.2421875,0.0,15.140625,9.71875,62.482043993892674,10.083987657568306,1
299,47.76520710947308,0.3702804820666993,62.30897784,4.2421875,0.0,14.6796875,9.734375,62.44489460947308,10.104655482066699,1
300,48.18023425747688,0.3752190563034622,62.4066382,4.25,0.0,14.4375,9.75,62.61773425747688,10.125219056303463,1
301,48.60221387597331,0.3802403607708182,62.50584337,4.25390625,0.0,13.8671875,9.7109375,62.46940137597331,10.091177860770818,1
302,49.00977042598574,0.38509003937039,62.60156985,4.2578125,0.0,13.640625,9.8203125,62.65039542598574,10.20540253937039,1
303,49.42437366650021,0.3900235693621784,62.69913046,4.25,0.0,13.2578125,9.859375,62.68218616650021,10.249398569362178,1
304,49.83263274841728,0.394881607670221,62.79502195,4.2578125,0.0,12.8359375,9.796875,62.66857024841728,10.191756607670222,1
305,50.26259791184764,0.39999793533465433,62.89582678,4.265625,0.0,12.2421875,9.6484375,62.50478541184764,10.048435435334655,1
306,50.68181331740473,0.40498634732528244,62.99402142,4.26953125,0.002746582,11.9375,9.640625,62.61931331740473,10.045611347325282,1
307,51.113291038074856,0.4102370597497063,63.09499626,4.2734375,0.002746582,11.4296875,9.546875,62.542978538074856,9.957112059749706,1
308,51.54308288921881,0.41558647126468673,63.19548506,4.27734375,0.006958008,11.0390625,9.421875,62.58214538921881,9.837461471264687,1
309,51.97461628199176,0.4212593372819628,63.29628989,4.28125,0.006958008,10.609375,9.328125,62.58399128199176,9.749384337281963,1
310,52.40098620382518,0.4271634358691873,63.39561761,4.29296875,0.006958008,10.3359375,9.25,62.73692370382518,9.677163435869188,1
311,52.84273471115545,0.43358585139178635,63.4984354,4.296875,0.008361816,10.9375,10.3125,63.78023471115545,10.746085851391786,1
312,53.26693025797989,0.44011785209447674,63.5970793,4.30078125,0.012512207,10.25,9.796875,63.51693025797989,10.236992852094478,1
313,53.70135123158771,0.44734363259626775,63.69801138,4.3046875,0.016723633,10.171875,9.984375,63.87322623158771,10.431718632596267,1
314,54.1391911236306,0.4553655586491859,63.79955651,4.3125,0.023681641,9.671875,9.703125,63.8110661236306,10.158490558649186,1
315,54.577164297775006,0.46444354695862977,63.90095363,4.3203125,0.025085449,9.7890625,9.7890625,64.366226797775,10.25350604695863,1
316,55.01131956012156,0.47454724942081195,64.00138167,4.32421875,0.034851074,9.40625,9.65625,64.41756956012156,10.130797249420812,1
317,55.450896764120245,0.4863166279872114,64.10307281,4.32421875,0.0390625,9.203125,9.59375,64.65402176412024,10.080066627987211,1
318,55.883883777878744,0.49963094254564044,64.20325083,4.32421875,0.047424316,8.890625,9.5078125,64.77450877787874,10.00744344254564,1
319,56.311517029547915,0.5148144945477378,64.30220575,4.32421875,0.053039551,8.9375,9.8828125,65.24901702954791,10.397626994547737,1
320,56.73167485976615,0.5319410446944227,64.39971456,4.3125,0.068359375,8.6484375,9.7890625,65.38011235976614,10.321003544694422,1
321,57.157600164290365,0.5521472872739026,64.49832297,4.32421875,0.076782227,8.5078125,9.734375,65.66541266429036,10.286522287273902,1
322,57.572443976284134,0.5749770126465956,64.59431639,4.328125,0.097717285,8.234375,10.0234375,65.80681897628413,10.598414512646595,1
323,57.96765354388395,0.6004466324814814,64.68590043,4.32421875,0.104675293,8.0859375,9.953125,66.05359104388396,10.553571632481482,1
324,58.35589702485101,0.6292071297445774,64.77601134,4.3203125,0.120056152,8.1015625,10.046875,66.457459524851,10.676082129744577,1
325,58.7442156502248,0.6622007741343179,64.86621726,4.3203125,0.132629395,7.9453125,9.9375,66.6895281502248,10.599700774134318,1
326,59.11173884600662,0.6978610192165511,64.95176277,4.31640625,0.138183594,7.8359375,9.859375,66.94767634600662,10.557236019216552,1
327,59.44859626090608,0.7345700864093788,65.03047968,4.3046875,0.15637207,7.6328125,9.6796875,67.08140876090607,10.414257586409379,1
328,59.74559877983997,0.770640375543327,65.09991877,4.30859375,0.160522461,7.65625,9.78125,67.40184877983998,10.551890375543326,1
329,60.0350640969105,0.8090739875148752,65.16781473,4.30078125,0.16192627,7.5625,9.6875,67.5975640969105,10.496573987514875,1
330,60.321300869153475,0.8502861464019164,65.23505563,4.30078125,0.173095703,7.7265625,9.6484375,68.04786336915348,10.498723646401917,1
331,60.59558531107981,0.893041641287576,65.2996013,4.30078125,0.178710938,7.65625,9.5390625,68.25183531107982,10.432104141287576,1
332,60.8666494322563,0.9385037683112119,65.36368292,4.2890625,0.185668945,7.6875,9.4609375,68.55414943225631,10.399441268311211,1
333,61.1204485826408,0.984181251849606,65.4238072,4.2890625,0.189880371,7.625,9.3515625,68.74544858264079,10.335743751849606,1
334,61.37111259971385,1.032255080296596,65.48331492,4.2890625,0.196838379,7.5703125,9.2421875,68.94142509971385,10.274442580296595,1
335,61.62888731478678,1.0848303115985012,65.54465272,4.2890625,0.206604004,7.625,9.171875,69.25388731478678,10.256705311598502,1
336,61.879803901841825,1.1393275828539033,65.6046274,4.28125,0.217773438,7.578125,9.046875,69.45792890184183,10.186202582853904,1
337,62.17610602417973,1.2077465521675332,65.67591797,4.265625,0.23034668,7.4765625,8.90625,69.65266852417973,10.113996552167533,1
338,62.42776180209541,1.270226142810515,65.73687273,4.25390625,0.238708496,7.4140625,8.734375,69.8418243020954,10.004601142810515,1
339,62.6749747623349,1.3354355884721598,65.79708543,4.24609375,0.247131348,7.296875,8.53125,69.9718497623349,9.86668558847216,1
340,62.938544099980234,1.4091712565837344,65.86160147,4.2421875,0.261047363,7.1796875,8.3515625,70.11823159998023,9.760733756583734,1
341,63.212485643179875,1.4908073971253752,65.92910774,4.234375,0.266662598,7.0546875,8.1875,70.26717314317987,9.678307397125375,1
342,63.49191104660295,1.579584649070186,65.99854017,4.22265625,0.270874023,7.1484375,7.9921875,70.64034854660295,9.571772149070187,1
343,63.73865891620722,1.6631202632884927,66.060404,4.2109375,0.277832031,7.03125,7.8359375,70.76990891620721,9.499057763288492,1
344,64.01660651655858,1.7625749700958224,66.13057348,4.20703125,0.282043457,7.109375,7.640625,71.12598151655858,9.403199970095823,1
345,64.27305112244098,1.8601021632561385,66.19584958,4.203125,0.28338623,7.2265625,7.421875,71.49961362244098,9.281977163256139,1
346,64.52313624062164,1.9605441919367437,66.26002859,4.19921875,0.28338623,7.1796875,7.2734375,71.70282374062164,9.233981691936744,1
347,64.78548490441742,2.071494164055762,66.3279879,4.19140625,0.287597656,7.09375,7.1328125,71.87923490441742,9.204306664055762,1
348,65.0198945126554,2.1760750749802793,66.38922768,4.19140625,0.294555664,7.03125,6.953125,72.0511445126554,9.129200074980279,1
349,65.3018946105458,2.3080378374031665,66.46357969,4.1875,0.295959473,6.953125,6.8125,72.2550196105458,9.120537837403166,1
350,65.55667911641207,2.4341715264878965,66.53159844,4.1796875,0.302978516,6.890625,6.6328125,72.44730411641207,9.066984026487896,1
351,65.80251555571378,2.562249225517165,66.59798106,4.17578125,0.305725098,6.84375,6.4296875,72.64626555571378,8.991936725517165,1
352,66.07710757360829,2.712470343472847,66.67293639,4.17578125,0.307128906,6.8046875,6.234375,72.88179507360829,8.946845343472848,1
353,66.3324330608228,2.8598870953013007,66.74354036,4.17578125,0.309936523,6.7578125,6.0546875,73.0902455608228,8.9145745953013,1
354,66.58596724628264,3.013762956813141,66.81469638,4.16796875,0.314147949,6.7109375,5.8828125,73.29690474628264,8.89657545681314,1
355,66.84876407024186,3.1814107797379205,66.88962572,4.16015625,0.315551758,6.6796875,5.6953125,73.52845157024186,8.87672327973792,1
356,67.12086883133584,3.3641887819676373,66.96871641,4.14453125,0.31829834,6.5,5.3046875,73.62086883133584,8.668876281967638,1
357,67.38929463690972,3.554472867798176,67.04848115,4.125,0.323913574,6.390625,4.9921875,73.77991963690972,8.546660367798175,1
358,67.65618221137021,3.754222928679291,67.129526,4.11328125,0.330871582,6.4140625,4.59375,74.07024471137021,8.34797292867929,1
359,67.92987801563086,3.9707564219668705,67.21477621,4.09375,0.335083008,6.3203125,4.4453125,74.25019051563086,8.41606892196687,1
360,68.2000258235175,4.197323817798711,67.30139854,4.0703125,0.343444824,6.0703125,3.9609375,74.2703383235175,8.158261317798711,1
361,68.45448846163083,4.423965416838409,67.38543964,4.0546875,0.34765625,5.9296875,3.671875,74.38417596163083,8.09584041683841,1
362,68.69245608031453,4.6487206871706075,67.46648019,4.0390625,0.356018066,5.703125,3.3046875,74.39558108031453,7.9534081871706075,1
363,68.92487604266304,4.881283016339796,67.54835839,4.015625,0.360229492,5.6640625,3.171875,74.58893854266304,8.053158016339797,1
364,69.1532189930937,5.123658043595534,67.6316887,3.99609375,0.372741699,5.4453125,2.78125,74.5985314930937,7.904908043595534,1
365,69.37467958207411,5.373860384525937,67.71596307,3.96484375,0.38671875,5.2890625,2.5390625,74.66374208207411,7.912922884525937,1
366,69.5915718462595,5.6356138557962066,67.80272664,3.91796875,0.388122559,5.21875,2.3515625,74.8103218462595,7.9871763557962066,1
367,69.79328140251143,5.896443552325594,67.88781708,3.875,0.404907227,4.921875,1.9375,74.71515640251143,7.833943552325594,1
368,69.98404398631011,6.161506609351215,67.97303853,3.83203125,0.404907227,4.75,1.734375,74.73404398631011,7.895881609351215,1
369,70.18177074531836,6.457257942399283,68.06712365,3.78125,0.395141602,4.5625,1.5390625,74.74427074531836,7.996320442399283,1
370,70.36383010824655,6.752787471029276,68.16115477,3.69140625,0.383972168,4.375,1.234375,74.73883010824655,7.987162471029276,1
371,70.53205257983251,7.049319293491447,68.26263945,3.359375,0.379760742,4.2734375,1.0390625,74.80549007983251,8.088381793491447,1
372,70.64191690160787,7.261649281913166,68.35723261,2.52734375,0.287597656,4.1484375,0.7109375,74.79035440160787,7.972586781913166,1
373,70.7073601905551,7.397029173971447,68.45988384,1.46484375,0.221984863,4.078125,0.6484375,74.7854851905551,8.045466673971447,1
374,70.71590073316935,7.415775106957782,68.550807,0.2265625,0.177307129,4.3984375,0.4765625,75.11433823316935,7.892337606957782,1
375,70.70726494392412,7.395980379266995,68.64612941,-0.2265625,0.128417969,4.4140625,0.390625,75.12132744392412,7.786605379266995,1
376,70.70223545846758,7.384055749255825,68.73816063,-0.140625,-0.044677734,4.3984375,0.265625,75.10067295846758,7.649680749255825,1
377,70.71125835512004,7.405205253027187,68.82872077,0.25390625,-0.027893066,4.515625,0.2265625,75.22688335512004,7.631767753027187,1
378,70.72336380852515,7.433382797972587,68.91595372,0.3515625,0.055847168,4.484375,-0.109375,75.20773880852515,7.324007797972587,1
379,70.72952624692289,7.447921835819868,69.0038347,0.1796875,-0.057189941,4.75,-0.2734375,75.47952624692289,7.174484335819868,1
380,70.73164938589599,7.452861710095158,69.09559891,0.05859375,-0.053039551,4.5546875,-0.421875,75.28633688589599,7.030986710095158,1
381,70.73164938589599,7.452861710095158,69.18550701,0.0,0.044677734,4.65625,-0.4765625,75.38789938589599,6.976299210095158,1
382,70.73216880577397,7.454067409406745,69.26952777,0.015625,-0.009765625,4.9765625,-0.7109375,75.70873130577397,6.743129909406745,1
383,70.73216880577397,7.454067409406745,69.34954431,0.0,-0.046020508,5.015625,-0.8125,75.74779380577397,6.641567409406745,1
384,70.73216880577397,7.454067409406745,69.43156397,0.0,-0.004150391,4.859375,-0.921875,75.59154380577397,6.532192409406745,1
385,70.73216880577397,7.454067409406745,69.51300259,0.0,0.043273926,4.765625,-0.984375,75.49779380577397,6.469692409406745,1
386,70.73216880577397,7.454067409406745,69.59145704,0.0,-0.032104492,4.7109375,-1.0703125,75.44310630577397,6.383754909406745,1
387,70.73216880577397,7.454067409406745,69.67166459,0.0,-0.004150391,4.6015625,-1.1171875,75.33373130577397,6.336879909406745,1
388,70.73216880577397,7.454067409406745,69.7530072,0.0,0.025085449,4.5,-1.1640625,75.23216880577397,6.290004909406745,1
389,70.73216880577397,7.454067409406745,69.83423181,0.0,0.015319824,4.5234375,-1.1875,75.25560630577397,6.266567409406745,1
390,70.73216880577397,7.454067409406745,69.9152104,0.0,-0.020935059,4.546875,-1.3046875,75.27904380577397,6.149379909406745,1
391,70.73216880577397,7.454067409406745,69.99366096,0.0,0.015319824,4.609375,-1.4296875,75.34154380577397,6.024379909406745,1
392,70.73216880577397,7.454067409406745,70.07568327,0.0,0.012512207,4.609375,-1.4921875,75.34154380577397,5.961879909406745,1
393,70.73216880577397,7.454067409406745,70.16085634,0.0,-0.012512207,4.6015625,-1.515625,75.33373130577397,5.938442409406745,1
394,70.73216880577397,7.454067409406745,70.24660772,0.0,-0.008361816,4.53125,-1.53125,75.26341880577397,5.922817409406745,1
395,70.73216880577397,7.454067409406745,70.328764,0.0,0.006958008,4.6796875,-1.7109375,75.41185630577397,5.743129909406745,1
396,70.73216880577397,7.454067409406745,70.40893863,0.0,-0.008361816,4.78125,-1.8359375,75.51341880577397,5.618129909406745,1
397,70.73216880577397,7.454067409406745,70.49708007,0.0,-0.005554199,4.859375,-1.9296875,75.59154380577397,5.524379909406745,1
398,70.73216880577397,7.454067409406745,70.58569667,0.0,0.006958008,4.96875,-2.1015625,75.70091880577397,5.352504909406745,1
399,70.73216880577397,7.454067409406745,70.67916607,0.0,-0.004150391,5.0546875,-2.21875,75.78685630577397,5.235317409406745,1
400,70.73216880577397,7.454067409406745,70.76909842,0.0,0.004150391,5.125,-2.359375,75.85716880577397,5.094692409406745,1
401,70.73216880577397,7.454067409406745,70.85705517,0.0,0.002746582,5.1484375,-2.4453125,75.88060630577397,5.008754909406745,1
402,70.73216880577397,7.454067409406745,70.94335634,0.0,-0.001342773,5.2109375,-2.546875,75.94310630577397,4.907192409406745,1
403,70.73216880577397,7.454067409406745,71.03202249,0.0,0.004150391,5.3359375,-2.7734375,76.06810630577397,4.680629909406745,1
404,70.73216880577397,7.454067409406745,71.11822359,0.0,0.0,5.4296875,-2.875,76.16185630577397,4.579067409406745,1
405,70.73216880577397,7.454067409406745,71.20779133,0.0,-0.004150391,5.421875,-2.96875,76.15404380577397,4.485317409406745,1
406,70.73216880577397,7.454067409406745,71.2937596,0.0,0.004150391,5.546875,-3.109375,76.27904380577397,4.344692409406745,1
407,70.73216880577397,7.454067409406745,71.38083358,0.0,0.002746582,5.5625,-3.15625,76.29466880577397,4.297817409406745,1
408,70.73216880577397,7.454067409406745,71.46780784,0.0,-0.001342773,5.5859375,-3.234375,76.31810630577397,4.219692409406745,1
409,70.73216880577397,7.454067409406745,71.55478492,0.0,0.002746582,5.6484375,-3.375,76.38060630577397,4.079067409406745,1
410,70.73216880577397,7.454067409406745,71.64376039,0.0,0.0,5.53125,-3.3203125,76.26341880577397,4.133754909406745,1
411,70.73216880577397,7.454067409406745,71.73188343,0.0,-0.001342773,5.4921875,-3.3515625,76.22435630577397,4.102504909406745,1
412,70.73216880577397,7.454067409406745,71.82110418,0.0,0.0,5.46875,-3.390625,76.20091880577397,4.063442409406745,1
413,70.73216880577397,7.454067409406745,71.91273546,0.0,0.0,5.5625,-3.53125,76.29466880577397,3.922817409406745,1
414,70.73216880577397,7.454067409406745,72.00378169,0.0,0.0,5.65625,-3.6796875,76.38841880577397,3.774379909406745,1
415,70.73216880577397,7.454067409406745,72.09443086,0.0,0.0,5.78125,-3.84375,76.51341880577397,3.610317409406745,1
416,70.73216880577397,7.454067409406745,72.18723624,0.0,0.0,5.8359375,-4.0,76.56810630577397,3.454067409406745,1
417,70.73216880577397,7.454067409406745,72.27917411,0.0,-0.001342773,5.8515625,-4.0625,76.58373130577397,3.391567409406745,1
418,70.73216880577397,7.454067409406745,72.36818074,0.0,0.0,5.8828125,-4.140625,76.61498130577397,3.313442409406745,1
419,70.73216880577397,7.454067409406745,72.45738357,0.0,0.0,5.890625,-4.21875,76.62279380577397,3.235317409406745,1
420,70.73216880577397,7.454067409406745,72.5464473,0.0,-0.001342773,5.890625,-4.25,76.62279380577397,3.204067409406745,1
421,70.73216880577397,7.454067409406745,72.63522338,0.0,0.0,5.84375,-4.2421875,76.57591880577397,3.211879909406745,1
422,70.73216880577397,7.454067409406745,72.7218783,0.0,-0.001342773,6.1328125,-4.59375,76.86498130577397,2.860317409406745,1
423,70.73216880577397,7.454067409406745,72.80447695,0.0,-0.001342773,6.109375,-4.6015625,76.84154380577397,2.852504909406745,1
424,70.73216880577397,7.454067409406745,72.88944318,0.0,-0.001342773,6.4453125,-4.8359375,77.17748130577397,2.618129909406745,1
425,70.73216880577397,7.454067409406745,72.9728545,0.0,-0.001342773,6.40625,-4.9296875,77.13841880577397,2.524379909406745,1
426,70.73216880577397,7.454067409406745,73.05710262,0.0,-0.001342773,6.5625,-5.03125,77.29466880577397,2.422817409406745,1
427,70.73216880577397,7.454067409406745,73.14358353,0.0,-0.001342773,6.4765625,-5.078125,77.20873130577397,2.375942409406745,1
428,0.0,0.0,33.24150366,0.0,0.0,42.6171875,-9.0078125,42.6171875,-9.0078125,2
429,0.0,0.0,33.33595952,0.0,0.0,42.6171875,-9.0078125,42.6171875,-9.0078125,2
430,0.0,0.0,33.42972533,0.0,0.0,42.6015625,-9.0625,42.6015625,-9.0625,2
431,0.0,0.0,33.52276921,0.0,0.0,42.59375,-9.109375,42.59375,-9.109375,2
432,0.0,0.0,33.61871549,0.0,0.0,42.59375,-9.1171875,42.59375,-9.1171875,2
433,0.0,0.0,33.71547368,0.0,0.0,42.6015625,-9.1328125,42.6015625,-9.1328125,2
434,0.0,0.0,33.81275482,0.0,0.0,42.59375,-9.1640625,42.59375,-9.1640625,2
435,0.0,0.0,33.91177878,0.0,0.0,42.59375,-9.140625,42.59375,-9.140625,2
436,0.0,0.0,34.00865996,0.0,0.0,42.59375,-9.1171875,42.59375,-9.1171875,2
437,0.0,0.0,34.10609708,0.0,0.0,42.59375,-9.1171875,42.59375,-9.1171875,2
438,0.0,0.0,34.20280928,0.0,0.0,42.59375,-9.1015625,42.59375,-9.1015625,2
439,0.0,0.0,34.30003442,0.0,0.0,42.578125,-9.1640625,42.578125,-9.1640625,2
440,0.0,0.0,34.39529477,0.0,0.0,42.5859375,-9.1640625,42.5859375,-9.1640625,2
441,0.0,0.0,34.49498853,0.0,0.0,42.59375,-9.140625,42.59375,-9.140625,2
442,0.0,0.0,34.59044168,0.0,0.0,42.5859375,-9.2109375,42.5859375,-9.2109375,2
443,0.0,0.0,34.68705797,0.0,0.0,42.59375,-9.1484375,42.59375,-9.1484375,2
444,0.0,0.0,34.7840153,0.0,0.0,42.5859375,-9.1796875,42.5859375,-9.1796875,2
445,0.0,0.0,34.88199575,0.0,0.0,42.5859375,-9.171875,42.5859375,-9.171875,2
446,0.0,0.0,34.97947714,0.0,0.0,42.6015625,-9.1015625,42.6015625,-9.1015625,2
447,0.0,0.0,35.07691152,0.0,0.0,42.6015625,-9.078125,42.6015625,-9.078125,2
448,0.0,0.0,35.17399987,0.0,0.0,42.6015625,-9.03125,42.6015625,-9.03125,2
449,0.0,0.0,35.26958304,0.0,0.0,42.625,-9.015625,42.625,-9.015625,2
450,0.0,0.0,35.36691741,0.0,0.0,42.609375,-9.0546875,42.609375,-9.0546875,2
451,0.0,0.0,35.46439965,0.0,0.0,42.6328125,-9.0234375,42.6328125,-9.0234375,2
452,0.0,0.0,35.56279068,0.0,0.0,42.6171875,-9.109375,42.6171875,-9.109375,2
453,0.0,0.0,35.66178378,0.0,0.0,42.578125,-9.2109375,42.578125,-9.2109375,2
454,0.0,0.0,35.76033584,0.0,0.0,42.5859375,-9.1796875,42.5859375,-9.1796875,2
455,0.0,0.0,35.85745373,0.0,0.0,42.5859375,-9.234375,42.5859375,-9.234375,2
456,0.0,0.0,35.95469263,0.0,0.0,42.609375,-9.203125,42.609375,-9.203125,2
457,0.0,0.0,36.05111645,0.0,0.0,42.5625,-9.2890625,42.5625,-9.2890625,2
458,0.0,0.0,36.14772528,0.0,0.0,42.515625,-9.3515625,42.515625,-9.3515625,2
459,0.0,0.0,36.24499419,0.0,0.0,42.515625,-9.453125,42.515625,-9.453125,2
460,0.0,0.0,36.34247713,0.0,0.0,42.5390625,-9.4609375,42.5390625,-9.4609375,2
461,0.0,0.0,36.44078008,0.0,0.0,42.5625,-9.375,42.5625,-9.375,2
462,0.0,0.0,36.53955946,0.0,0.0,42.5859375,-9.3125,42.5859375,-9.3125,2
463,0.0,0.0,36.63787579,0.0,0.0,42.6171875,-9.1953125,42.6171875,-9.1953125,2
464,0.0,0.0,36.73644914,0.0,0.0,42.6328125,-9.171875,42.6328125,-9.171875,2
465,0.0,0.0,36.83402539,0.0,0.0,42.640625,-9.171875,42.640625,-9.171875,2
466,0.0,0.0,36.93292878,0.0,0.0,42.625,-9.234375,42.625,-9.234375,2
467,0.0,0.0,37.02924889,0.0,0.0,42.578125,-9.296875,42.578125,-9.296875,2
468,0.0,0.0,37.12533499,0.0,0.0,42.5625,-9.34375,42.5625,-9.34375,2
469,0.0,0.0,37.22271922,0.0,0.0,42.5078125,-9.4453125,42.5078125,-9.4453125,2
470,0.0,0.0,37.31860629,0.0,0.0,42.4765625,-9.5,42.4765625,-9.5,2
471,0.0,0.0,37.41643956,0.0,0.0,0.0,0.0,0.0,0.0,2
472,0.0,0.0,37.51311938,0.0,0.0,0.0,0.0,0.0,0.0,2
473,0.0,0.0,37.61123549,0.0,0.0,0.0,0.0,0.0,0.0,2
474,0.0,0.0,37.70954061,0.0,0.0,45.046875,-10.484375,45.046875,-10.484375,2
475,0.0,0.0,37.80781673,0.0,0.0,45.0390625,-10.515625,45.0390625,-10.515625,2
476,0.0,0.0,37.90438466,0.0,0.0,45.078125,-10.4140625,45.078125,-10.4140625,2
477,0.0,0.0,38.00178369,0.0,0.0,45.0703125,-10.4140625,45.0703125,-10.4140625,2
478,0.0,0.0,38.10014982,0.0,0.0,45.109375,-10.2734375,45.109375,-10.2734375,2
479,0.0,0.0,38.19873598,0.0,0.0,45.140625,-10.2265625,45.140625,-10.2265625,2
480,0.0,0.0,38.29560994,0.0,0.0,45.109375,-10.3359375,45.109375,-10.3359375,2
481,0.0,0.0,38.39256191,0.0,0.0,45.0625,-10.4140625,45.0625,-10.4140625,2
482,0.0,0.0,38.48997618,0.0,0.0,45.0390625,-10.5,45.0390625,-10.5,2
483,0.0,0.0,38.58919312,0.0,0.0,45.0234375,-10.5078125,45.0234375,-10.5078125,2
484,0.0,0.0,38.68567678,0.0,0.0,45.0,-10.5859375,45.0,-10.5859375,2
485,0.0,0.0,38.78309553,0.0,0.0,44.96875,-10.6953125,44.96875,-10.6953125,2
486,0.0,0.0,38.87996123,0.0,0.0,44.9375,-10.7578125,44.9375,-10.7578125,2
487,0.0,0.0,38.97880013,0.0,0.0,44.9765625,-10.71875,44.9765625,-10.71875,2
